u,v,color
0,1,2,0
0,2,0,2
0,3,0,2
0,4,2,0
0,5,0,2
0,6,0,2
0,7,2,0
0,8,0,2
0,9,2,0
0,10,2,0
0,11,2,0
0,12,2,0
0,13,2,0
0,14,0,2
0,15,2,0
0,16,0,2
0,17,0,2
0,18,0,2
0,19,2,0
0,20,2,0
0,21,2,0
0,22,0,2
0,23,0,2
0,24,0
0,25,0,2
0,26,0,2
0,27,2,0
0,28,2,0
0,29,0,2
0,30,0,2
0,31,2,0
0,32,2,0
0,33,2,0
0,34,2,0
0,35,0,2
0,36,2,0
0,37,0,2
0,38,0,2
298,1041,0
298,661,0
400,701,0
400,1041,0
400,661,0
1041,661,0
1042,106,0
1042,701,2,0
1042,1043,0
1042,382,0
1042,386,0
106,1043,0
1026,1044,0
1026,1045,0
1026,1046,0
1026,1024,0
1026,140,0
1026,954,0
1026,146,0
1026,1025,0
1026,955,0
1026,511,0
1026,1047,0
1026,590,0
1026,152,0
1026,1048,0
1026,1049,0
1026,514,0
1026,503,0
1026,862,0
1044,1050,0
1044,228,0
1044,140,0
1044,913,0
1044,510,0
1044,366,0
1044,152,0
1044,1051,0
1044,848,0
1044,187,0
1044,374,0
1044,491,0
1045,228,0
1045,140,0
1045,192,2
1045,913,0
1045,366,0
1045,203,2
1045,590,0
1045,152,0
1045,848,0
1045,187,0
1045,244,2,0
1045,854,0
1045,862,0
1045,855,0
1045,170,0
1045,374,0
1046,50,0
1046,146,0
1046,985,0
1024,1052,0
1024,843,0
1024,50,0
1024,393,0
1024,568,0
1024,177,0
1024,443,4,0
1024,179,0
1024,913,0
1024,510,0
1024,366,0
1024,582,0
1024,186,0
1024,488,0
1024,242,0
1024,187,0
1024,243,0
1024,374,0
1024,491,0
140,1050,0
140,1053,0
140,146,0
140,913,0
140,1047,0
140,590,0
140,1049,0
954,843,0
954,50,0
954,393,0
954,568,0
954,177,0
954,443,0,4
954,179,0
954,913,0
954,510,0
954,366,0
954,582,0
954,186,0
954,242,0
954,187,0
954,243,0
954,374,0
954,491,0
146,511,0
146,590,0
146,152,0
146,1048,0
146,514,0
146,503,0
146,374,0
1025,843,0
1025,50,0
1025,393,0
1025,568,0
1025,177,0
1025,443,0,4
1025,179,0
1025,913,0
1025,510,0
1025,366,0
1025,582,0
1025,186,0
1025,242,0
1025,187,0
1025,243,0
1025,374,0
1025,491,0
955,843,0
955,50,0
955,393,0
955,568,0
955,177,0
955,443,4,0
955,179,0
955,913,0
955,1047,0
955,510,0
955,366,0
955,582,0
955,186,0
955,242,0
955,187,0
955,243,0
955,1049,0
955,374,0
955,491,0
511,843,0
511,50,0
511,393,0
511,443,0
511,179,0
511,510,0
511,366,0
511,186,0
511,488,0
511,187,0
511,243,0
511,244,0
511,374,0
511,491,0
1047,228,0
1047,192,2
1047,913,0
1047,366,0
1047,203,2
1047,590,0
1047,152,0
1047,1051,0
1047,848,0
1047,187,0
1047,244,0,2
1047,854,0
1047,862,0
1047,855,0
1047,170,0
1047,374,0
590,152,0
590,1049,0
152,1050,0
152,1053,0
152,913,0
152,848,0
152,1049,0
1048,50,0
1048,985,0
1049,228,0
1049,192,2
1049,913,0
1049,366,0
1049,203,2
1049,1051,0
1049,848,0
1049,187,0
1049,244,0,2
1049,854,0
1049,862,0
1049,855,0
1049,170,0
1049,374,0
514,843,0
514,50,0
514,393,0
514,443,0
514,179,0
514,510,0
514,366,0
514,186,0
514,187,0
514,243,0
514,244,0
514,374,0
514,491,0
503,843,0
503,50,0
503,393,0
503,443,0
503,179,0
503,510,0
503,366,0
503,186,0
503,187,0
503,243,0
503,244,0
503,374,0
503,491,0
862,843,0
862,50,0
862,393,0
862,568,0
862,177,0
862,443,4,0
862,179,0
862,913,0
862,510,0
862,366,0
862,582,0
862,186,0
862,488,0
862,242,0
862,187,0
862,243,0
862,1054,0
862,1034,0
862,374,0
862,491,0
1050,228,0
1050,913,0
1050,510,0
1050,366,0
1050,1051,0
1050,848,0
1050,187,0
1050,374,0
1050,491,0
228,1053,0
228,366,0
228,187,0
228,374,0
228,491,0
913,1053,0
913,854,0
913,855,0
510,1053,0
510,177,0
510,443,0
510,366,0
510,488,0
510,187,0
510,854,0
510,855,0
510,374,0
510,491,0
366,1053,0
366,843,0
366,177,0
366,14,0
366,187,0
366,244,0
366,854,0
366,855,0
366,374,0
366,491,0,3
1051,1053,0
1051,848,0
848,1053,0
848,187,0
187,1053,0
187,843,0
187,177,0
187,244,0
187,854,0
187,855,0
187,374,0
187,491,0
374,1053,0
374,843,0
374,177,0
374,488,0
374,244,0
374,854,0
374,855,0
374,491,0
491,1053,0
1020,392,0
1020,393,0
1020,24,0
1020,186,0
393,50,0
393,568,0
393,443,0
393,179,0
393,186,0
393,242,0
393,243,0
24,15,0
186,568,0
186,443,0
186,179,0,2
186,582,0
186,242,0
186,243,2,0
186,244,0
1052,1030,0
1052,1055,0
1052,1056,0
1052,951,0
1052,573,0
1052,678,0
1052,822,0
1052,1032,0
1052,952,0
1052,1057,0
1052,1033,0
1052,168,0
1052,495,0
1052,953,0
1052,690,0
1052,1054,0
1052,1034,0
1052,1058,0
1030,1055,0
1030,951,0
1030,215,0
1030,822,0
1030,1032,0
1030,952,0
1030,1057,0
1030,1033,0
1030,1059,0
1030,495,0
1030,953,0
1030,690,0
1030,1054,0
1030,1034,0
1030,1058,0
1055,1056,0
1055,951,0
1055,822,0
1055,1032,0
1055,952,0
1055,1057,0
1055,1033,0
1055,1059,0
1055,495,0
1055,953,0
1055,690,0
1055,1054,0
1055,1034,0
1055,1058,0
1056,951,0
1056,573,0
1056,678,0
1056,822,0
1056,1032,0
1056,952,0
1056,1057,0
1056,168,0
1056,495,0
1056,690,0
1056,1058,0
951,1032,0
951,1057,0
951,1033,0
951,1059,0
951,495,0
951,953,0
951,690,0
951,1054,0
951,1034,0
951,1058,0
573,678,0
573,1059,0
573,495,0
573,690,0
573,1054,0
678,1059,0
678,495,0
678,953,0
678,690,0
678,1054,0
822,1032,0
822,952,0
822,1057,0
822,1033,0
822,1059,0
822,690,0
822,1054,0
822,1034,0
822,1058,0
822,170,0
1032,215,0
1032,952,0
1032,1057,0
1032,495,0
1032,953,0
1032,690,0
1032,1054,0
1032,1034,0
1032,1058,0
952,1057,0
952,1033,0
952,1059,0
952,495,0
952,690,0
952,1054,0
952,1034,0
952,1058,0
952,170,0
1057,1033,0
1057,1059,0
1057,495,0
1057,953,0
1057,690,0
1057,1054,0
1057,1034,0
1057,1058,0
1033,215,0
1033,1059,0
1033,690,0
1033,1054,0
1033,1034,0
1033,1058,0
168,1059,0
168,1054,0
168,170,0
495,816,0
495,215,0
495,953,0
495,690,0
495,1054,0
495,1034,0
495,1058,0
953,690,0
953,1034,0
953,1058,0
690,215,0
690,1059,0
690,1054,0
690,1034,0
690,1058,0
690,170,0
1054,1059,0
1054,1034,0
1054,1058,0
1034,215,0
1034,1059,0
1034,1058,0
1058,1059,0
215,59,0,2,5,6,3
192,59,2,0
192,64,2
203,59,2,0
203,64,2
244,64,2,0
170,59,0
1022,59,0,2
1022,668,0
1022,669,0
1022,361,0
1022,670,0
1022,64,1
1022,1060,0
50,568,0
985,242,0
843,177,0
568,443,0
568,179,0
568,582,0
568,242,0
568,243,0
177,488,0
443,242,0
443,243,0
179,582,0
179,242,0
179,243,0,2
582,242,0
582,243,0
242,243,0
1031,816,0
1035,2,0
1035,3,0
1035,4,0
1035,919,0
1035,1036,0
1035,99,0
1035,7,0
1035,8,0
1035,101,0
1035,9,0
1035,10,0
1035,193,0
1035,194,0
1035,195,0
1035,102,0
1035,12,0
1035,13,0
1035,196,0
1035,103,0
1035,197,0
1035,14,0
1035,198,0
1035,15,0
1035,104,0
1035,16,0
1035,199,0
1035,17,0
1035,18,0
1035,19,0
1035,20,0
1035,21,0
1035,22,0
1035,23,0
1035,1037,0
1035,527,0
1035,861,0
1035,26,0
1035,27,0
1035,29,0
1035,1021,0
1035,1038,0
1035,31,0
1035,32,0
1035,33,0
1035,35,0
1035,206,0
1035,36,0
1035,37,0
1035,616,0
1035,38,0
2,3,0,2,1
2,4,1,2,0
2,919,0
2,1036,0
2,99,1,2,3,0
2,7,1,2,0
2,8,2,1,3,0
2,101,0,1,2
2,9,0,1,2
2,10,0,2,1
2,193,1,2,0
2,194,0,1,2
2,195,2,1,0
2,102,0,1,2
2,12,1,0,2
2,13,1,2,0
2,196,1,2,0
2,103,2,1,0
2,197,0,2,1
2,14,2,0,1
2,198,1,2,0
2,15,2,1,0
2,104,2,1,0
2,16,1,2,0
2,199,1,0,2
2,17,0,2,1
2,18,1,2,0
2,19,0,2,1
2,20,0,2,1
2,21,2,1,0
2,22,2,1,0
2,23,0,1,2
2,1037,0
2,527,0,3
2,861,0
2,26,0,2,1
2,27,1,2,0
2,29,2,0,1
2,1021,0
2,1038,0
2,31,1,0,2
2,32,1,0,2
2,33,1,0,2
2,35,1,2,0
2,206,2,0,1
2,36,2,0,1
2,37,1,0,2
2,616,0
2,38,0,2,1
3,4,1,2,0
3,919,0
3,1036,0
3,99,2,1,0,3
3,7,1,0,2
3,8,3,0,1,2
3,101,0,1,2
3,9,2,0,1
3,10,2,1,0
3,193,1,2,0
3,194,2,0,1
3,195,1,2,0
3,102,2,1,0
3,12,0,1,2
3,13,2,1,0
3,196,0,1,2
3,103,2,1,0
3,197,1,2,0
3,14,0,1,2
3,198,0,2,1
3,15,1,0,2
3,104,2,1,0
3,16,0,1,2
3,199,2,1,0
3,17,2,1,0
3,18,1,0,2
3,19,0,2,1
3,20,2,0,1
3,21,1,0,2
3,22,0,2,1
3,23,1,0,2
3,1037,0
3,527,3,0
3,861,0
3,26,1,2,0
3,27,0,1,2
3,29,1,0,2
3,1021,0
3,1038,0
3,31,1,0,2
3,32,0,1,2
3,33,2,1,0
3,35,0,1,2
3,206,1,2,0
3,36,0,2,1
3,37,0,1,2
3,616,0
3,38,1,2,0
4,919,0
4,1036,0
4,99,1,2,0
4,7,1,2,0
4,8,0,1,2
4,101,1,2,0
4,9,0,2,1
4,10,0,2,1
4,193,2,0,1
4,194,2,0,1
4,195,2,1,0
4,102,0,2,1
4,12,0,2,1
4,13,2,0,1
4,196,1,2,0
4,103,1,2,0
4,197,0,1,2
4,14,0,2,1
4,198,0,2,1
4,15,0,1,2
4,104,1,0,2
4,16,2,0,1
4,199,1,2,0
4,17,2,1,0
4,18,2,0,1
4,19,2,1,0
4,20,0,2,1
4,21,1,2,0
4,22,0,1,2
4,23,2,1,0
4,1037,0
4,527,0
4,861,0
4,26,0,1,2
4,27,2,0,1
4,29,1,2,0
4,1021,0
4,1038,0
4,31,2,1,0
4,32,0,1,2
4,33,2,1,0
4,35,1,0,2
4,206,1,2,0
4,36,1,0,2
4,37,1,0,2
4,616,0
4,38,1,0,2
919,1036,0
919,99,0
919,7,0
919,8,0
919,101,0
919,9,0
919,10,0
919,193,0
919,194,0
919,195,0
919,102,0
919,12,0
919,13,0
919,196,0
919,103,0
919,197,0
919,14,0
919,198,0
919,15,0
919,104,0
919,16,0
919,199,0
919,17,0
919,18,0
919,19,0
919,20,0
919,21,0
919,22,0
919,23,0
919,1037,0
919,527,0
919,861,0
919,26,0
919,27,0
919,29,0
919,1021,0
919,1038,0
919,31,0
919,32,0
919,33,0
919,35,0
919,206,0
919,36,0
919,37,0
919,616,0
919,38,0
1036,99,0
1036,7,0
1036,8,0
1036,101,0
1036,9,0
1036,10,0
1036,193,0
1036,194,0
1036,195,0
1036,102,0
1036,12,0
1036,13,0
1036,196,0
1036,103,0
1036,197,0
1036,14,0
1036,198,0
1036,15,0
1036,104,0
1036,16,0
1036,199,0
1036,17,0
1036,18,0
1036,19,0
1036,20,0
1036,21,0
1036,22,0
1036,23,0
1036,1037,0
1036,527,0
1036,861,0
1036,26,0
1036,27,0
1036,29,0
1036,1021,0
1036,1038,0
1036,31,0
1036,32,0
1036,33,0
1036,35,0
1036,206,0
1036,36,0
1036,37,0
1036,616,0
1036,38,0
99,7,0
99,8,2,1,3,0
99,101,1,0,2
99,9,0
99,10,1,2,0
99,193,2,0,1
99,194,2,0,1
99,195,2,1,0
99,102,1,0,2,3
99,12,2,1,0
99,13,0,1,2
99,196,2,1,0
99,103,0,2,1,3
99,197,2,0,1
99,14,2,0,1
99,198,0,2,1
99,15,0,1,2
99,104,0,2,1
99,16,1,2,0
99,199,0,2,1
99,17,3,0,1,2
99,18,1,0,2
99,19,0,2,1
99,20,0
99,21,0,2,1
99,22,0
99,23,0
99,1037,0
99,527,0,3
99,861,0
99,26,0
99,27,0
99,29,0
99,1021,0
99,1038,0
99,31,0
99,32,0
99,33,1,0,2
99,35,0,2,1,3
99,206,1,2,0
99,36,0
99,37,0
99,616,0
99,38,0
7,8,1,0,2
7,101,0
7,9,1,2,0
7,10,0,1,2
7,193,0
7,194,0
7,195,0
7,102,0
7,12,1,2,0
7,13,2,1,0
7,196,0
7,103,0
7,197,0
7,14,1,2,0
7,198,0
7,15,1,0,2
7,104,0
7,16,1,2,0
7,199,0
7,17,1,0,2
7,18,0,1,2
7,19,2,0,1
7,20,1,0,2
7,21,0,2,1
7,22,0,2,1
7,23,2,1,0
7,1037,0
7,527,0
7,861,0
7,26,2,0,1
7,27,0,2,1
7,29,2,0,1
7,1021,0
7,1038,0
7,31,0,2,1
7,32,0,2,1
7,33,2,1,0
7,35,1,0,2
7,206,0
7,36,0,2,1
7,37,1,2,0
7,616,0
7,38,1,0,2
8,101,2,0,1
8,9,2,1,0
8,10,1,0,2
8,193,0,2,1
8,194,2,1,0
8,195,2,0,1
8,102,0,2,3,1
8,12,0,1,2
8,13,1,0,2
8,196,2,0,1
8,103,2,1,3,0
8,197,2,1,0
8,14,1,2,0
8,198,0,2,1
8,15,1,2,0
8,104,2,1,0
8,16,0,2,1
8,199,0,1,2
8,17,0,2,3,1
8,18,0,1,2
8,19,1,0,2
8,20,0,1,2
8,21,0,1,2
8,22,2,0,1
8,23,2,1,0
8,1037,0
8,527,0,3
8,861,0
8,26,0,2,1
8,27,1,0,2
8,29,2,1,0
8,1021,0
8,1038,0
8,31,0,1,2
8,32,1,0,2
8,33,1,0,2
8,35,1,2,0,3
8,206,1,2,0
8,36,0,1,2
8,37,2,0,1
8,616,0
8,38,1,2,0
101,9,0
101,10,1,0,2
101,193,0,1,2
101,194,1,2,0
101,195,0,1,2
101,102,2,0,1
101,12,2,1,0
101,13,1,0,2
101,196,0,2,1
101,103,0,1,2
101,197,2,1,0
101,14,2,0,1
101,198,1,0,2
101,15,0,2,1
101,104,2,1,0
101,16,1,0,2
101,199,0,2,1
101,17,2,0,1
101,18,0,1,2
101,19,1,0,2
101,20,0
101,21,0,2,1
101,22,0
101,23,0
101,1037,0
101,527,0
101,861,0
101,26,0
101,27,0
101,29,0
101,1021,0
101,1038,0
101,31,0
101,32,0
101,33,0,1,2
101,35,1,2,0
101,206,2,1,0
101,36,0
101,37,0
101,616,0
101,38,0
9,10,1,0,2
9,193,0
9,194,0
9,195,0
9,102,0
9,12,0,1,2
9,13,1,0,2
9,196,0
9,103,0
9,197,0
9,14,0,1,2
9,198,0
9,15,1,0,2
9,104,0
9,16,1,2,0
9,199,0
9,17,2,1,0
9,18,1,0,2
9,19,0,2,1
9,20,1,2,0
9,21,1,0,2
9,22,1,2,0
9,23,0,2,1
9,1037,0
9,527,0
9,26,2,1,0
9,27,1,0,2
9,29,2,0,1
9,1021,0
9,1038,0
9,31,2,0,1
9,32,1,0,2
9,33,0,1,2
9,35,0,2,1
9,206,0
9,36,2,0,1
9,37,0,2,1
9,616,0
9,38,2,0,1
10,193,2,1,0
10,194,1,2,0
10,195,0,2,1
10,102,1,2,0
10,12,0,1,2
10,13,2,1,0
10,196,0,2,1
10,103,1,0,2
10,197,0,1,2
10,14,0,2,1
10,198,1,0,2
10,15,2,0,1
10,104,1,2,0
10,16,0,2,1
10,199,2,0,1
10,17,0,1,2
10,18,2,0,1
10,19,2,0,1
10,20,0,2,1
10,21,2,0,1
10,22,2,1,0
10,23,2,0,1
10,1037,0
10,527,0
10,861,0
10,26,1,2,0
10,27,1,0,2
10,29,1,0,2
10,1021,0
10,1038,0
10,31,1,2,0
10,32,2,1,0
10,33,0,2,1
10,35,0,2,1
10,206,2,1,0
10,36,0,1,2
10,37,2,1,0
10,616,0
10,38,0,2,1
193,194,0,2,1
193,195,2,1,0
193,102,0,2,1
193,12,2,0,1
193,13,1,0,2
193,196,2,0,1
193,103,1,2,0
193,197,0,2,1
193,14,2,0,1
193,198,2,0,1
193,15,1,0,2
193,104,1,2,0
193,16,1,0,2
193,199,2,1,0
193,17,0,1,2
193,18,2,0,1
193,19,0,2,1
193,20,0
193,21,2,0,1
193,22,0
193,23,0
193,1037,0
193,527,0
193,861,0
193,26,0
193,27,0
193,29,0
193,1021,0
193,1038,0
193,31,0
193,32,0
193,33,1,0,2
193,35,0,2,1
193,206,0,1,2
193,36,0
193,37,0
193,616,0
193,38,0
194,195,0,1,2
194,102,0,1,2
194,12,1,0,2
194,13,2,1,0
194,196,0,2,1
194,103,0,1,2
194,197,0,1,2
194,14,2,0,1
194,198,2,1,0
194,15,1,0,2
194,104,0,1,2
194,16,1,2,0
194,199,0,1,2
194,17,0,1,2
194,18,0,2,1
194,19,1,0,2
194,20,0
194,21,0,1,2
194,22,0
194,23,0
194,1037,0
194,527,0
194,861,0
194,26,0
194,27,0
194,29,0
194,1021,0
194,1038,0
194,31,0
194,32,0
194,33,0,2,1
194,35,2,0,1
194,206,0,1,2
194,36,0
194,37,0
194,616,0
194,38,0
195,102,0,1,2
195,12,1,0,2
195,13,2,1,0
195,196,2,0,1
195,103,0,2,1
195,197,0,1,2
195,14,0,2,1
195,198,1,2,0
195,15,2,1,0
195,104,2,0,1
195,16,2,0,1
195,199,1,0,2
195,17,1,0,2
195,18,0,2,1
195,19,0,1,2
195,20,0
195,21,0,2,1
195,22,0
195,23,0
195,1037,0
195,527,0
195,861,0
195,26,0
195,27,0
195,29,0
195,1021,0
195,1038,0
195,31,0
195,32,0
195,33,2,0,1
195,35,0,2,1
195,206,0,1,2
195,36,0
195,37,0
195,616,0
195,38,0
102,12,0,2,1
102,13,0,1,2
102,196,2,0,1
102,103,2,0,1
102,197,0,2,1
102,14,2,0,1
102,198,0,1,2
102,15,1,0,2
102,104,1,0,2
102,16,1,2,0
102,199,1,0,2
102,17,1,2,0
102,18,0,1,2
102,19,0,1,2
102,20,0
102,21,0,2,1
102,22,0
102,23,0
102,1037,0
102,527,3,0
102,861,0
102,26,0
102,27,0
102,29,0
102,1021,0
102,1038,0
102,31,0
102,32,0
102,33,1,2,0
102,35,1,0,2
102,206,0,1,2
102,36,0
102,37,0
102,616,0
102,38,0
12,13,2,1,0
12,196,0,2,1
12,103,0,1,2
12,197,2,0,1
12,14,0,1,2
12,198,1,2,0
12,15,0,2,1
12,104,0,1,2
12,16,2,0,1
12,199,1,2,0
12,17,0,2,1
12,18,2,0,1
12,19,1,2,0
12,20,0,1,2
12,21,2,1,0
12,22,2,1,0
12,23,0,2,1
12,1037,0
12,527,0
12,861,0
12,26,1,0,2
12,27,0,2,1
12,29,0,1,2
12,1021,0
12,1038,0
12,31,2,1,0
12,32,0,1,2
12,33,2,1,0
12,35,2,1,0
12,206,1,2,0
12,36,2,0,1
12,37,1,2,0
12,616,0
12,38,1,0,2
13,196,1,0,2
13,103,2,0,1
13,197,1,2,0
13,14,1,0,2
13,198,1,2,0
13,15,1,0,2
13,104,2,0,1
13,16,0,2,1
13,199,2,1,0
13,17,1,0,2
13,18,1,2,0
13,19,1,0,2
13,20,1,0,2
13,21,0,2,1
13,22,1,2,0
13,23,1,0,2
13,1037,0
13,527,0
13,861,0
13,26,0,1,2
13,27,2,0,1
13,29,0,2,1
13,1021,0
13,1038,0
13,31,2,1,0
13,32,1,0,2
13,33,1,0,2
13,35,2,0,1
13,206,1,2,0
13,36,2,1,0
13,37,0,2,1
13,616,0
13,38,1,2,0
196,103,0,2,1
196,197,2,0,1
196,14,1,0,2
196,198,2,0,1
196,15,0,1,2
196,104,0,2,1
196,16,0,1,2
196,199,2,0,1
196,17,2,0,1
196,18,2,1,0
196,19,0,2,1
196,20,0
196,21,1,2,0
196,22,0
196,23,0
196,1037,0
196,527,0
196,861,0
196,26,0
196,27,0
196,29,0
196,1021,0
196,1038,0
196,31,0
196,32,0
196,33,2,0,1
196,35,2,1,0
196,206,1,2,0
196,36,0
196,37,0
196,616,0
196,38,0
103,197,2,1,0
103,14,2,1,0
103,198,0,2,1
103,15,2,0,1
103,104,2,1,0
103,16,1,2,0
103,199,1,2,0
103,17,1,2,0
103,18,2,1,0
103,19,1,0,2
103,20,0
103,21,2,1,0
103,22,0
103,23,0
103,1037,0
103,527,0,3
103,861,0
103,26,0
103,27,0
103,29,0
103,1021,0
103,1038,0
103,31,0
103,32,0
103,33,1,0,2
103,35,1,0,2
103,206,1,0,2
103,36,0
103,37,0
103,616,0
103,38,0
197,14,2,0,1
197,198,2,0,1
197,15,1,0,2
197,104,2,1,0
197,16,2,1,0
197,199,2,0,1
197,17,1,0,2
197,18,2,0,1
197,19,2,1,0
197,20,0
197,21,2,0,1
197,22,0
197,23,0
197,1037,0
197,527,0
197,861,0
197,26,0
197,27,0
197,29,0
197,1021,0
197,1038,0
197,31,0
197,32,0
197,33,2,0,1
197,35,1,2,0
197,206,1,0,2
197,36,0
197,37,0
197,616,0
197,38,0
14,198,1,0,2
14,15,2,0,1
14,104,0,2,1
14,16,1,0,2
14,199,1,2,0
14,17,1,2,0
14,18,2,0,1
14,19,0,1,2
14,20,0,2,1
14,21,2,1,0
14,22,0,1,2
14,23,0,2,1
14,1037,0
14,527,0
14,861,0
14,26,1,0,2
14,27,1,2,0
14,29,0,2,1
14,1021,0
14,1038,0
14,31,2,1,0
14,32,2,0,1
14,33,1,0,2
14,35,2,0,1
14,206,2,1,0
14,36,0,1,2
14,37,2,1,0
14,616,0
14,38,0,2,1
198,15,0,1,2
198,104,1,2,0
198,16,1,2,0
198,199,1,2,0
198,17,0,2,1
198,18,0,2,1
198,19,2,0,1
198,20,0
198,21,0,2,1
198,22,0
198,23,0
198,1037,0
198,527,0
198,861,0
198,26,0
198,27,0
198,29,0
198,1021,0
198,1038,0
198,31,0
198,32,0
198,33,0,1,2
198,35,2,1,0
198,206,1,2,0
198,36,0
198,37,0
198,616,0
198,38,0
15,104,0,2,1
15,16,1,0,2
15,199,2,1,0
15,17,1,0,2
15,18,1,0,2
15,19,1,2,0
15,20,2,1,0
15,21,0,1,2
15,22,1,2,0
15,23,2,0,1
15,1037,0
15,527,0
15,861,0
15,26,1,2,0
15,27,2,1,0
15,29,0,1,2
15,1021,0
15,1038,0
15,31,1,2,0
15,32,1,0,2
15,33,0,2,1
15,35,2,1,0
15,206,0,2,1
15,36,1,0,2
15,37,2,0,1
15,616,0
15,38,0,2,1
104,16,2,0,1
104,199,2,0,1
104,17,0,2,1
104,18,2,0,1
104,19,1,2,0
104,20,0
104,21,2,0,1
104,22,0
104,23,0
104,1037,0
104,527,0
104,861,0
104,26,0
104,27,0
104,29,0
104,1021,0
104,1038,0
104,31,0
104,32,0
104,33,0,1,2
104,35,1,0,2
104,206,1,0,2
104,36,0
104,37,0
104,616,0
104,38,0
16,199,2,0,1
16,17,1,0,2
16,18,2,0,1
16,19,1,2,0
16,20,2,0,1
16,21,2,1,0
16,22,2,1,0
16,23,1,2,0
16,1037,0
16,527,0
16,861,0
16,26,0,2,1
16,27,2,1,0
16,29,1,0,2
16,1021,0
16,1038,0
16,31,2,0,1
16,32,2,0,1
16,33,1,2,0
16,35,0,1,2
16,206,2,1,0
16,36,1,0,2
16,37,1,0,2
16,616,0
16,38,2,1,0
199,17,1,2,0
199,18,0,1,2
199,19,2,1,0
199,20,0
199,21,2,1,0
199,22,0
199,23,0
199,1037,0
199,527,0
199,861,0
199,26,0
199,27,0
199,29,0
199,1021,0
199,1038,0
199,31,0
199,32,0
199,33,1,2,0
199,35,1,0,2
199,206,1,0,2
199,36,0
199,37,0
199,616,0
199,38,0
17,18,2,1,0
17,19,0,1,2
17,20,2,0,1
17,21,1,2,0
17,22,1,0,2
17,23,2,1,0
17,1037,0
17,527,0,3
17,861,0
17,26,1,0,2
17,27,1,2,0
17,29,2,1,0
17,1021,0
17,1038,0
17,31,2,0,1
17,32,0,1,2
17,33,0,2,1
17,35,0,1,2
17,206,1,2,0
17,36,0,2,1
17,37,0,2,1
17,616,0
17,38,1,2,0
18,19,0,1,2
18,20,0,1,2
18,21,1,0,2
18,22,1,0,2
18,23,0,1,2
18,1037,0
18,527,0
18,861,0
18,26,2,1,0
18,27,1,0,2
18,29,0,2,1
18,1021,0
18,1038,0
18,31,2,1,0
18,32,1,0,2
18,33,2,0,1
18,35,0,2,1
18,206,1,0,2
18,36,1,0,2
18,37,0,1,2
18,616,0
18,38,2,1,0
19,20,0,1,2
19,21,0,1,2
19,22,0,1,2
19,23,1,0,2
19,1037,0
19,527,0
19,861,0
19,26,1,0,2
19,27,1,0,2
19,29,0,1,2
19,1021,0
19,1038,0
19,31,2,1,0
19,32,2,0,1
19,33,0,1,2
19,35,2,1,0
19,206,2,1,0
19,36,1,0,2
19,37,1,2,0
19,616,0
19,38,2,0,1
20,21,0,2,1
20,22,0,2,1
20,23,2,0,1
20,1037,0
20,527,0
20,861,0
20,26,2,0,1
20,27,1,2,0
20,29,1,0,2
20,1021,0
20,1038,0
20,31,2,0,1
20,32,0,1,2
20,33,1,0,2
20,35,0,2,1
20,206,0
20,36,2,1,0
20,37,0,2,1
20,616,0
20,38,0,1,2
21,22,0,2,1
21,23,0,1,2
21,1037,0
21,527,0
21,861,0
21,26,2,1,0
21,27,0,1,2
21,29,1,0,2
21,1021,0
21,1038,0
21,31,0,1,2
21,32,0,2,1
21,33,2,0,1
21,35,1,2,0
21,206,1,2,0
21,36,2,1,0
21,37,1,0,2
21,616,0
21,38,2,1,0
22,23,1,0,2
22,1037,0
22,527,0
22,861,0
22,26,2,1,0
22,27,0,1,2
22,29,0,2,1
22,1021,0
22,1038,0
22,31,1,0,2
22,32,2,0,1
22,33,0,2,1
22,35,0,2,1
22,206,0
22,36,2,1,0
22,37,2,0,1
22,616,0
22,38,0,1,2
23,1037,0
23,527,0
23,861,0
23,26,2,1,0
23,27,1,0,2
23,29,1,2,0
23,1021,0
23,1038,0
23,31,1,2,0
23,32,2,1,0
23,33,0,1,2
23,35,2,0,1
23,206,0
23,36,2,1,0
23,37,1,2,0
23,616,0
23,38,1,0,2
1037,527,0
1037,861,0
1037,26,0
1037,27,0
1037,29,0
1037,1021,0
1037,1038,0
1037,31,0
1037,32,0
1037,33,0
1037,35,0
1037,206,0
1037,36,0
1037,37,0
1037,616,0
1037,38,0
527,861,0
527,26,0
527,27,0
527,29,0
527,1021,0
527,1038,0
527,31,0
527,32,0
527,33,0
527,35,3,0
527,206,0
527,36,0
527,37,0
527,616,0
527,38,0
861,26,0
861,27,0
861,29,0
861,1021,0
861,1038,0
861,31,0
861,32,0
861,33,0
861,35,0
861,206,0
861,36,0
861,37,0
861,616,0
861,38,0
26,27,1,2,0
26,29,2,1,0
26,1021,0
26,1038,0
26,31,2,1,0
26,32,2,0,1
26,33,2,1,0
26,35,2,0,1
26,206,0
26,36,2,0,1
26,37,2,0,1
26,616,0
26,38,0,1,2
27,29,1,2,0
27,1021,0
27,1038,0
27,31,0,1,2
27,32,1,0,2
27,33,1,0,2
27,35,1,2,0
27,206,0
27,36,2,1,0
27,37,0,2,1
27,616,0
27,38,2,0,1
29,1021,0
29,1038,0
29,31,2,1,0
29,32,2,0,1
29,33,0,2,1
29,35,1,2,0
29,206,0
29,36,0,2,1
29,37,2,1,0
29,616,0
29,38,1,0,2
1021,1038,0
1021,31,0
1021,32,0
